# FakeID   FakeX    FakeY    DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  extended
  4669 1101.84   20.85  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1
  2318   29.50 1538.71   0.50   0.29  21.934  0.025  22.311  21.689  22.051   4.798   0.925 -76.530   5.785   0.915 -67.209  15.040   0.882 -57.330   0.662 1061934958904189 1
  3655  841.00 1773.96  -0.25  -0.05  21.429  0.024  21.782  21.235  21.641   4.733   0.819  36.133   5.558   0.747  37.120  13.050   0.713  36.220   0.690 0 1
  4075  924.68 3351.98  -0.07  -0.08  20.019  0.023  20.159  19.882  20.066   3.493   0.900  22.336   3.481   0.818  17.660   5.267   0.791  15.574   0.517 0 1
   520  988.52 1981.45  -0.30  -0.12  23.309  0.037  23.515  23.183  23.102   3.723   0.893  67.996   3.745   0.761  76.920   6.771   0.610  79.818   0.646 0 1
   242  770.72  160.40  -0.27  -0.14  21.134  0.023  21.772  20.991  21.436   5.767   0.793  10.322   7.547   0.724  13.159  23.727   0.684  13.782   0.861 0 1
  2973 1514.65 2413.38  -0.02   0.02  20.120  0.023  20.490  19.964  20.366   4.897   0.906  11.266   5.979   0.871  10.649  13.660   0.842  10.293   0.737 1061934958904702 1
  3439 1182.22 2757.13   0.17   0.05  20.506  0.023  20.860  20.151  20.777   6.821   0.699  31.074   8.646   0.651  31.467  25.507   0.615  30.757   0.569 0 1
   351  626.55 3546.47  -0.14  -0.10  20.031  0.023  20.037  19.565  20.000   5.665   0.673   2.740   6.823   0.564   1.778  15.530   0.495   1.380   0.019 0 1
  4557 1903.08 1234.99   0.11   0.21  22.761  0.028  23.145  22.630  22.903   4.151   0.869 -67.599   4.410   0.827 -61.848   9.736   0.797 -57.258   0.782 0 1
  4557 1903.08 1234.99  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1
  2585 1083.86 4009.87  -0.38   1.01  22.848  0.029  23.162  22.528  23.082   4.892   0.833 -81.586   5.423   0.811  89.222  14.471   0.758  74.183   0.558 1061934958905691 1
  1377  441.19 1111.46   0.29   0.81  22.935  0.030  23.450  22.936  23.245   3.866   0.859   4.416   4.518   0.705  19.781  10.176   0.621  23.255   1.000 0 1
  2097 1792.33   76.45  -0.33  -0.45  21.110  0.023  21.490  20.620  21.388   6.525   0.806  36.783   8.238   0.790  40.466  28.440   0.793  49.287   0.527 0 1
    21 1742.29 1634.43   0.44  -0.19  21.746  0.024  22.184  21.708  22.005   4.332   0.783   6.290   4.996   0.664   3.859  10.508   0.628   1.592   0.931 1061934958904248 1
   850  850.52 3484.92  -0.46  -0.25     nan    nan     nan     nan     nan   3.108   0.781  40.873     nan     nan     nan     nan     nan     nan     nan 0 1
  3698  696.41 2471.92  -0.82  -0.12  22.716  0.028  23.356  22.716  23.110   4.724   0.879  87.788   5.108   0.866 -87.814  12.917   0.877 -72.251   1.000 0 1
  4189  868.07 2666.97  -0.06  -0.19  20.884  0.023  21.140  20.625  21.055   4.866   0.867  49.605   5.663   0.840  45.132  12.792   0.818  41.282   0.542 1061934958904861 1
  1042 1463.26 1120.64   0.48   0.05  23.122  0.032  23.220  22.760  23.214   4.374   0.782  26.748   4.726   0.650  26.437  10.145   0.574  25.935   0.245 0 1
   980   41.68  820.27   0.32  -0.27  20.213  0.023  20.579  19.952  20.446   5.799   0.829  10.506   7.380   0.782   8.806  19.547   0.752   6.613   0.638 1061934958903784 1
   980   41.68  820.27  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1
   262 1426.21 2190.78   0.01  -0.07     nan    nan     nan     nan  20.083   4.533   0.918 -55.171     nan     nan     nan     nan     nan     nan     nan 1061934958904564 1
   262 1426.21 2190.78  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1
  2422 1119.56 1843.07   0.14  -0.30  19.884  0.023  20.203  19.343  20.131   7.395   0.881 -19.753   9.667   0.859 -19.212  33.790   0.833 -20.601   0.457 1061934958904367 1
  4836  802.19  655.90  -0.01  -0.12  20.617  0.023  20.864  20.124  20.823   6.762   0.741  46.120   8.497   0.698  45.467  25.919   0.670  44.527   0.403 0 1
  1576 1732.31 3382.99   0.01   0.01  21.657  0.024  22.226  21.659  22.095   4.978   0.769  44.443   8.668   0.467  46.500  21.414   0.417  47.094   1.000 0 1
  2800 1884.80 3977.69  -1.25   0.43  23.285  0.034  23.285  22.706     nan   4.935   0.703  28.504   5.352   0.628  26.463  13.341   0.589  25.854   0.000 0 1
  4195 1564.00  679.70  -0.06  -0.17  20.724  0.023  21.222  20.648  21.030   5.141   0.776  38.334   6.449   0.704  37.895  15.549   0.679  37.277   0.890 0 1
  1234 1042.44 2670.30  -0.16  -0.72  22.905  0.030  23.379  22.907  23.214   5.203   0.520  26.516   6.134   0.361  28.563  12.967   0.329  30.221   1.000 1061934958904869 1
  2564   59.04 2850.65   0.11   0.19  20.572  0.024  20.958  20.303  20.812   5.875   0.856  57.011   7.298   0.833  51.612  19.795   0.821  47.769   0.647 1061934958904965 1
  3686  688.02 2738.31   0.17   0.69     nan    nan     nan     nan     nan   7.907   0.898 -23.904     nan     nan     nan     nan     nan     nan     nan 1061934958904908 1
  4702 1793.21 2146.04  -0.00  -0.00  20.169  0.023  20.971  20.161  20.697   6.284   0.828  34.628   8.547   0.785  38.865  27.647   0.747  42.383   0.992 0 1
  4773 1234.91 1795.63   1.59   0.85     nan    nan     nan     nan     nan   3.269   0.797  29.300     nan     nan     nan     nan     nan     nan     nan 0 1
   738 1513.69  828.80  -0.23  -0.26  22.307  0.025  22.578  22.178  22.409   3.854   0.789  36.590   4.095   0.671  35.387   7.783   0.620  35.146   0.705 0 1
  4584 1341.91 2034.43   0.08   0.06  22.373  0.026  22.759  22.304  22.558   3.678   0.967  78.130   3.786   0.956  71.350   7.496   0.959  54.341   0.867 0 1
