# FakeID   FakeX    FakeY    DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  extended
  4839  576.41 1020.70   0.23  -0.44  23.042  0.030  23.295  22.834     nan   5.274   0.597  37.563   5.858   0.466  36.198  12.656   0.401  35.884   0.591 0 1
  3671 1985.71 2423.96  -0.52  -0.19  23.554  0.041  23.794  23.555     nan   3.530   0.688  44.625   3.610   0.426  45.532   5.633   0.286  46.182   1.000 0 1
  2417 1346.13 2462.32  -0.02  -0.07  20.559  0.023  20.877  20.559  20.686   3.182   0.941  44.505   3.097   0.888  35.241   4.884   0.870  28.123   1.000 0 1
   760 1084.63 2571.32   0.06  -0.07  21.229  0.023  21.546  21.198  21.358   3.737   0.781  28.228   3.997   0.640  27.375   6.860   0.600  26.432   0.920 0 1
  1866  555.88 1241.46   0.02   0.00  20.431  0.023  20.872  20.417  20.695   4.420   0.797  46.774   5.473   0.690  47.921  11.085   0.661  46.741   0.971 0 1
  2722 1346.90 3331.30  -0.10  -0.41  23.884  0.055  23.884  23.744  23.773   2.913   0.777 -42.262   2.367   0.518 -41.101   2.730   0.479 -29.959   0.000 1061969318643709 1
  4081   70.94 2750.93  -0.02  -0.03  21.606  0.023  22.004  21.607  21.790   3.533   0.966  41.396   3.662   0.958  46.144   6.637   0.951  29.300   1.000 0 1
  1725 1875.81  658.85   0.20  -0.26  23.236  0.034  23.236  22.999  23.167   3.402   0.780  48.376   3.074   0.648  45.956   4.359   0.620  41.150   0.000 0 1
  1853  869.52 3631.34  -0.42  -0.31  22.520  0.026  22.930  22.470     nan   4.397   0.701  27.733   4.932   0.574  26.572  10.309   0.520  26.221   0.906 0 1
   793  710.37 2158.94   0.25   0.25  23.097  0.032  23.509  23.096  23.046   3.480   0.843  48.682   3.616   0.666  45.660   7.121   0.561  47.355   1.000 1061969318642970 1
   933 1467.05 1517.76  -0.16  -0.54     nan    nan     nan     nan     nan   2.817   0.726   8.203     nan     nan     nan     nan     nan     nan     nan 0 1
  1180 1398.62 2091.37  -0.19  -0.12  23.791  0.047  23.791  23.433  23.902   3.872   0.730  40.806   3.757   0.603  36.540   6.862   0.544  31.219   0.000 0 1
  3923 1942.89 1641.23  -0.37   0.34  22.868  0.029  23.369  22.869  22.911   4.541   0.601  47.965   5.273   0.444  48.672  11.151   0.431  46.709   1.000 0 1
  2736  395.10 2609.39  -0.24  -0.29  22.352  0.025  22.745  22.352  22.524   3.610   0.857  14.496   3.860   0.756  15.800   6.934   0.741  14.991   1.000 0 1
  4768 1433.66 3376.39  -0.03  -0.03  22.052  0.024  22.330  21.945  22.239   3.700   0.906  29.279   3.722   0.861  24.569   6.745   0.836  18.698   0.747 1061969318643738 1
  1661  696.75 2289.30   0.20   0.28  23.239  0.034  23.447  23.118  23.323   3.900   0.773  -6.951   3.882   0.644  -8.667   6.631   0.581 -10.242   0.656 0 1
  3348 1517.05  160.53   0.31  -0.17  22.940  0.030  23.184  22.933  23.006   3.146   0.835  51.958   2.816   0.699  46.481   3.897   0.711  40.444   0.973 0 1
  1514 1157.07 1199.63   0.05  -0.10  20.155  0.023  20.744  20.156  20.435   4.308   0.847   1.514   5.299   0.761   3.083  12.706   0.735   1.179   1.000 0 1
  1133 1752.69 3797.75  -0.22  -0.16     nan    nan     nan     nan     nan   5.013   0.831  80.634     nan     nan     nan     nan     nan     nan     nan 1061969318644013 1
  4378  602.57  736.64   0.21   0.37     nan    nan     nan     nan  21.505   3.190   0.874  36.378     nan     nan     nan     nan     nan     nan     nan 1061969318642072 1
  1186 1984.54 1797.25  -0.96  -0.13     nan    nan     nan     nan     nan   3.123   0.893  47.611     nan     nan     nan     nan     nan     nan     nan 0 1
  2702  401.39  786.05   0.01  -0.10  22.341  0.025  22.790  22.341  22.483   4.239   0.704  27.666   7.055   0.404  29.887  14.145   0.366  28.869   1.000 0 1
  2765  664.14 2063.05  -0.17  -0.06  22.511  0.026  22.805  22.444  22.689   3.494   0.932 -10.685   3.520   0.850   0.804   6.305   0.771   1.129   0.832 0 1
  3815 1324.50 3145.06  -0.45  -0.23  23.032  0.031  23.173  22.822  22.890   3.492   0.788  10.541   3.444   0.597   8.560   6.253   0.515   8.958   0.430 1061969318643600 1
  1547  291.62 2974.07   0.24  -0.19  23.677  0.044  23.677  23.404  23.729   4.228   0.634  32.154   4.214   0.450  30.971   6.955   0.356  31.218   0.000 0 1
  4495 1027.47 3634.98  -0.04  -0.04  21.459  0.024  21.686  21.459  21.490   2.918   0.881  44.073   2.501   0.745  37.592   3.414   0.689  36.603   1.000 0 1
  1095  703.90 3231.22   0.02   0.01  20.187  0.023  20.715  20.188  20.438   4.322   0.850   5.417   5.395   0.782   6.469  11.844   0.771   6.020   1.000 0 1
   805  647.00 1265.50  -0.00  -0.05  20.179  0.023  20.613  20.171  20.399   3.942   0.911   0.155   4.669   0.847   2.913   9.183   0.819   2.124   0.983 1061969318642417 1
  4055 1784.47  234.66  -0.02  -0.15  21.400  0.023  21.845  21.400  21.602   3.883   0.875  12.606   4.358   0.804  13.503   8.607   0.774  11.680   1.000 0 1
  3989  106.60  262.61   0.02  -0.45     nan    nan     nan     nan     nan   7.914   0.605  16.356     nan     nan     nan     nan     nan     nan     nan 0 1
  3824  354.54  771.87  -1.08   0.10  24.444  0.085  24.535  24.444  24.470   2.808   0.743 -34.245   2.121   0.375 -39.796   2.165   0.292 -49.336   1.000 0 1
  2182  503.54   53.95   0.01  -0.05  20.406  0.023  20.800  20.406  20.588   3.561   0.909  22.329   3.860   0.831  22.252   6.997   0.804  18.002   1.000 0 1
  2917 1334.46 1662.10  -0.15  -0.07  20.780  0.023  21.083  20.781  20.891   3.425   0.816  41.498   3.526   0.668  39.783   5.544   0.626  39.501   1.000 1061969318642663 1
   764 1386.82 2443.81  -0.03  -0.03  20.656  0.023  20.841  20.643  20.709   3.130   0.795  47.797   2.919   0.602  44.751   3.769   0.550  43.564   0.935 1061969318643146 1
  3091 1856.96 3706.76  -0.03  -0.03  21.302  0.023  21.443  21.300  21.326   2.820   0.824   3.202   2.413   0.537   0.728   2.814   0.460   1.328   0.975 0 1
  3904  912.41 3825.32   0.00  -0.03  20.117  0.023  20.354  20.117  20.176   3.137   0.837  48.236   2.967   0.681  44.833   4.069   0.646  43.353   1.000 0 1
  3500  360.71 1034.59  -0.01  -0.13  20.926  0.023  21.109  20.918  20.972   2.739   0.976  26.793   2.251   0.910  11.778   2.815   0.862   7.206   0.960 0 1
  2331  632.40 2597.03   0.04  -0.04  20.155  0.023  20.611  20.155  20.369   4.462   0.698   4.345   5.896   0.549   8.139  11.902   0.512   8.072   1.000 0 1
