# FakeID   FakeX    FakeY    DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  extended
  1180 1398.62 2091.37  -0.34  -0.16  23.496  0.040  23.631  23.399  23.374   3.497   0.770  21.144   3.240   0.620  21.593   4.612   0.558  23.053   0.591 0 1
  3923 1942.89 1641.23  -0.31  -0.04  23.583  0.041  23.688  23.409  23.666   3.580   0.787  22.056   3.500   0.684  26.873   5.232   0.690  31.143   0.395 1061823289754516 1
  2736  395.10 2609.39   0.23  -0.30  22.162  0.020  22.520  22.065  22.493   4.930   0.677   3.342   5.510   0.577   3.345  11.483   0.527   2.517   0.811 0 1
  4768 1433.66 3376.39   0.09  -0.19  21.899  0.020  22.283  21.831  22.095   3.631   0.981 -52.260   3.798   0.966 -69.727   7.489   0.970 -49.006   0.863 0 1
  1661  696.75 2289.30   0.18   0.06  23.169  0.030  23.375  22.928  23.122   3.943   0.858 -55.725   3.960   0.792 -61.454   7.940   0.767 -65.431   0.503 0 1
  3348 1517.05  160.53   0.28   0.69  22.532  0.023  22.871  22.463  22.653   4.131   0.738  76.579   4.602   0.565  76.753   8.968   0.499  76.669   0.852 0 1
  1514 1157.07 1199.63  -0.04  -0.08  20.178  0.018  20.683  20.179  20.446   4.495   0.835   2.081   5.549   0.773   2.920  11.923   0.752   0.961   1.000 1061823289754238 1
  1133 1752.69 3797.75  -0.16   0.08  23.198  0.033  23.387  23.110  23.432   3.332   0.820 -14.719   3.040   0.697 -20.860   4.718   0.621 -26.578   0.686 0 1
  4378  602.57  736.64   1.12   0.32  20.897  0.018  21.312  20.847  20.979   4.307   0.629  22.703   4.860   0.467  24.532  10.062   0.444  23.964   0.904 0 1
  4378  602.57  736.64  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1
  2702  401.39  786.05  -0.36  -0.17  21.996  0.019  22.473  21.759  21.969   6.368   0.605  14.473   7.707   0.553  16.469  22.348   0.530  16.727   0.731 0 1
  2765  664.14 2063.05  -0.42  -0.04  22.309  0.021  22.652  22.280  22.438   3.622   0.940  31.239   3.589   0.937  53.543   6.205   0.948  78.577   0.929 0 1
  3815 1324.50 3145.06   0.17  -0.13  22.430  0.022  22.874  22.405  22.717   4.617   0.647   9.618   5.383   0.489   6.412  11.619   0.421   3.880   0.948 0 1
  1547  291.62 2974.07  -0.41  -0.40  24.275  0.076  24.644  24.211  24.484   2.590   0.804  -0.167   1.867   0.471   1.121   5.306   0.193   5.727   0.856 1061823289755360 1
  4495 1027.47 3634.98  -0.17  -0.13  21.218  0.019  21.602  21.221  21.251   3.107   0.850  35.160   2.777   0.733  38.171   4.324   0.943  54.789   1.000 0 1
  1095  703.90 3231.22  -0.05  -0.03  20.144  0.018  20.655  20.146  20.408   4.516   0.829   4.993   5.658   0.769   7.648  12.249   0.749   6.833   1.000 1061823289755460 1
   805  647.00 1265.50  -0.11  -0.06  20.109  0.018  20.597  20.110  20.372   4.150   0.856   3.620   4.924   0.795   3.660  10.224   0.781   0.707   1.000 0 1
  4055 1784.47  234.66  -0.11  -0.05  21.415  0.019  21.838  21.394  21.615   3.922   0.902  17.196   4.285   0.850  21.681   8.377   0.842  20.542   0.962 0 1
  3989  106.60  262.61   0.34   0.13  22.927  0.027  23.239  22.855  23.033   3.872   0.685  33.802   4.220   0.461  33.332   8.147   0.377  31.705   0.834 0 1
  3989  106.60  262.61  -1.00  -1.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1
  2182  503.54   53.95  -0.07  -0.14  20.332  0.018  20.723  20.323  20.508   3.747   0.883  13.589   4.077   0.828  15.080   7.456   0.808  12.924   0.979 0 1
  2917 1334.46 1662.10  -0.04  -0.04  20.745  0.018  21.090  20.733  20.886   3.625   0.846  46.371   3.808   0.737  49.340   6.490   0.718  49.472   0.966 0 1
   764 1386.82 2443.81  -0.04  -0.04  20.621  0.018  20.837  20.624  20.671   3.184   0.782  38.874   2.982   0.579  42.040   3.972   0.527  41.843   1.000 0 1
  3091 1856.96 3706.76  -0.03  -0.01  21.228  0.019  21.419  21.233  21.242   2.967   0.797   3.567   2.478   0.607   3.424   3.093   0.566   3.774   1.000 0 1
  3904  912.41 3825.32  -0.11  -0.04  20.189  0.018  20.427  20.193  20.225   3.104   0.831  35.627   2.794   0.678  39.568   3.845   0.630  38.981   1.000 1061823289755802 1
  3500  360.71 1034.59  -0.05  -0.00  20.888  0.018  21.088  20.888  20.935   2.812   0.931   9.547   2.292   0.878  10.482   2.925   0.831  14.910   1.000 0 1
  2331  632.40 2597.03  -0.02  -0.16  20.226  0.018  20.666  20.228  20.427   4.454   0.696   5.102   5.463   0.561   4.210  10.876   0.514   2.570   1.000 0 1
