# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
1172.18   2558.52     0.01    -0.03   22.037   0.029    single  isolate  0 
 127.55   2359.98     0.01     0.04   22.055   0.029    single  isolate  0 
1006.60   2436.36    -0.04    -0.00   22.065   0.029    single  isolate  0 
  59.35    366.20     0.06    -0.03   22.032   0.029    single  isolate  0 
 597.78    514.47     0.05    -0.01   22.038   0.029    single  isolate  0 
1843.14    418.08    -0.04     0.03   22.006   0.028    single  isolate  0 
 918.97   1960.33     0.00    -0.02   22.043   0.029    single  isolate  0 
 227.57    323.79     0.05    -0.01   22.019   0.029    single  isolate  0 
1603.79    938.76     0.02     0.01   22.014   0.029    single  isolate  0 
1521.32   1254.48     0.01    -0.00   22.038   0.029    single  isolate  0 
2004.15   2751.57    -0.03    -0.02   22.001   0.029    single  isolate  0 
  57.19    161.76    -0.01    -0.02   22.037   0.029  multiple  isolate  0 
1694.76   1725.94    -0.01     0.01   22.009   0.029    single  isolate  0 
1397.62   3258.72    -0.02    -0.01   22.039   0.029  multiple  deblend  0 
1955.97     68.74     0.02    -0.00   21.988   0.028    single  isolate  0 
 653.42    608.02     0.02     0.01   22.035   0.029    single  isolate  0 
1408.40   1217.83     0.01     0.05   22.036   0.029    single  isolate  0 
1942.03   1722.83    -0.03     0.07   22.375   0.030    single  deblend  0 
 865.24   2797.12    -0.04     0.02   22.028   0.029    single  isolate  0 
1782.05   2792.46     0.03    -0.01   22.037   0.029    single  deblend  0 
 361.18    265.41    -0.04     0.01   22.025   0.029    single  isolate  0 
  98.84   1149.29     0.08     0.01   22.052   0.029    single  isolate  0 
 191.10   3450.08     0.02    -0.01   22.043   0.029    single  isolate  0 
1778.54   3596.49     0.01    -0.01   22.037   0.029  multiple  isolate  0 
1409.30   2162.54     0.03     0.03   22.040   0.029  multiple  deblend  0 
 649.23    404.14    -0.02    -0.06   22.041   0.029    single  isolate  0 
1626.79   2980.32    -0.02    -0.03   22.041   0.029  multiple  isolate  0 
 417.89   3238.36    -0.02     0.02   22.040   0.029    single  isolate  0 
 302.12   3902.85     0.01     0.05   22.034   0.029    single  isolate  0 
 302.12   3902.85    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
  75.44   2229.77     0.08    -0.03   22.036   0.029    single  isolate  0 
 816.42   3888.02    -0.01     0.00   22.032   0.029    single  isolate  0 
 713.70   2789.23    -0.01    -0.05   22.046   0.029    single  deblend  0 
 314.89    996.49    -0.00     0.03   22.044   0.029  multiple  isolate  0 
  20.73    550.17     0.27    -0.17   22.035   0.029  multiple  isolate  0 
 923.02   1489.35     0.00     0.04   22.057   0.029    single  isolate  0 
 609.49   3755.03    -0.00     0.02   22.053   0.029    single  isolate  0 
 857.05   4142.86    -0.00     0.03   22.012   0.029    single  isolate  0 
1815.08   3448.19    -0.01    -0.06   22.024   0.029    single  isolate  0 
1815.08   3448.19    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 553.19   1256.28    -0.06     0.01   22.036   0.029    single  isolate  0 
1271.59   2698.30     0.02    -0.03   22.046   0.029  multiple  deblend  0 
 583.07   1864.82     0.02     0.00   22.043   0.029  multiple  isolate  0 
1962.83   3339.10     0.02    -0.01   22.021   0.029    single  isolate  0 
1413.47   2058.81     0.02    -0.01   22.034   0.029  multiple  isolate  0 
1526.63   2657.32    -0.01     0.01   22.033   0.029    single  isolate  0 
 851.10   3947.54     0.05    -0.02   22.002   0.029    single  isolate  0 
 205.73   1659.96     0.02    -0.05   22.050   0.029    single  deblend  0 
1640.13   1581.43    -0.03     0.01   22.026   0.029  multiple  deblend  0 
 445.03   3784.29     0.02    -0.11   22.056   0.029    single  deblend  0 
1101.37   3519.15     0.01     0.01   22.030   0.029  multiple  deblend  0 
 217.78   2472.23     0.01    -0.01   22.024   0.029  multiple  deblend  0 
 250.68   3273.76    -0.02     0.01   22.058   0.029    single  isolate  0 
1525.29   2600.24    -0.00     0.00   22.052   0.029    single  isolate  0 
 879.25   3663.97    -0.07     0.03   21.989   0.029    single  deblend  0 
 818.24   2246.35     0.00    -0.04   22.105   0.030    single  deblend  0 
 120.71   3185.01    -0.01    -0.00   22.062   0.029    single  deblend  0 
 561.98   1494.40     0.01     0.06   22.042   0.029    single  isolate  0 
1881.08   1513.95    -0.06    -0.01   22.040   0.029  multiple  deblend  0 
 296.27   1872.45     0.01     0.03   22.014   0.029    single  isolate  0 
1925.17    285.35    -0.01     0.02   21.994   0.028    single  isolate  0 
 626.98   4150.53     0.08     0.05   21.980   0.029  multiple  isolate  0 
 430.63   1853.73     0.01    -0.01   22.037   0.029    single  isolate  0 
 281.34   2190.02    -0.01    -0.01   22.052   0.029  multiple  isolate  0 
 857.61   1910.59    -0.05    -0.03   22.046   0.029    single  isolate  0 
 861.40   1315.57     0.00    -0.01   22.028   0.029  multiple  deblend  0 
1141.23   1801.01    -0.02    -0.03   22.047   0.029  multiple  deblend  0 
1141.23   1801.01    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
1352.07    599.12    -0.04     0.00   22.017   0.029  multiple  isolate  0 
1395.05   2188.98     0.01     0.03   22.050   0.029  multiple  deblend  0 
1053.37   3296.30    -0.02     0.02   22.039   0.029    single  isolate  0 
 394.14   1624.12    -0.00     0.00   22.032   0.029    single  isolate  0 
1782.00    969.57     0.00     0.00   22.024   0.029    single  isolate  0 
1090.03    837.17    -0.05    -0.00   22.024   0.029    single  isolate  0 
